,onset,offset,label,onset_sample,offset_sample,length,corrcoeff
424,145.6771,145.701067,1,4370313,4371032,719,0.7473623210111305
425,145.729867,145.788367,1,4371896,4373651,1755,0.6210727817683874
426,145.810633,145.8196,1,4374318,4374588,270,0.7274064325539047
427,145.822333,145.8429,1,4374669,4375287,618,0.7405842631927886
428,145.858,145.903733,1,4375740,4377111,1371,0.715687745047353
429,145.925133,145.966733,1,4377753,4379001,1248,0.7727096807502233
430,145.979067,146.0172,1,4379372,4380516,1144,0.7775041492046212
431,146.028967,146.070933,1,4380869,4382127,1258,0.08993047093388748
432,146.0731,146.080133,1,4382193,4382403,210,-0.03132062189865612
433,146.1093,146.1261,1,4383279,4383783,504,0.5830998762825959
434,146.128433,146.133567,1,4383852,4384007,155,0.3112377424505652
435,146.1353,146.2133,1,4384059,4386399,2340,0.802655301104739
436,146.434633,146.602833,1,4393038,4398084,5046,0.82231385852693
437,146.6041,146.705933,1,4398123,4401177,3054,0.7488087004939914
438,146.756333,146.760167,1,4402689,4402805,116,0.279674891092923
439,146.972367,147.227533,1,4409171,4416825,7654,0.7546898940108017
440,147.258233,147.264767,1,4417746,4417943,197,0.10530414263006721
441,147.685033,147.7063,1,4430550,4431189,639,0.5685879553997747
442,147.715833,147.719233,1,4431474,4431576,102,
443,147.7205,147.750633,1,4431615,4432518,903,0.8028223180300922
444,147.753367,147.802567,1,4432601,4434077,1476,0.7486043054637823
445,147.812333,147.841833,1,4434369,4435254,885,0.830572229639542
446,147.8535,147.886967,1,4435605,4436609,1004,0.809930632410734
447,147.888467,147.9177,1,4436654,4437531,877,0.8167091206463519
448,147.920667,147.993633,1,4437620,4439808,2188,0.7676923280323094
449,147.999233,148.0051,1,4439976,4440153,177,0.7666625975011347
450,148.011633,148.038867,1,4440348,4441166,818,0.7018601288446453
451,148.079433,148.087667,1,4442382,4442630,248,-0.11964389502224955
452,148.102533,148.1147,1,4443075,4443441,366,0.2429540913660033
453,148.281567,148.326133,1,4448447,4449783,1336,0.64207374642658
454,148.328567,148.3511,1,4449857,4450533,676,0.6525365624835824
455,148.382367,148.4628,1,4451471,4453884,2413,0.6762237164862186
456,148.4797,148.5294,1,4454391,4455882,1491,0.7942929903148409
457,148.5456,148.550567,1,4456368,4456517,149,0.5049522776511701
458,148.559733,148.5796,1,4456791,4457388,597,0.5550506278536087
459,148.6171,148.661167,1,4458513,4459835,1322,0.08232180353554565
460,148.6786,148.6837,1,4460358,4460511,153,-0.2714212330321967
461,148.684867,148.688333,1,4460546,4460649,103,0.49198669855691546
462,148.792133,148.798467,1,4463763,4463954,191,0.6389418872632514
463,148.842933,148.859633,1,4465287,4465788,501,0.7987273480945891
464,148.8618,148.9613,1,4465854,4468839,2985,0.8287326825828223
465,148.977233,149.063533,1,4469316,4471905,2589,0.7518599015934667
466,149.080233,149.085767,1,4472406,4472573,167,-0.02110022471656795
467,149.1068,149.1109,1,4473204,4473327,123,0.33118832194309367
468,149.355233,149.408,1,4480656,4482240,1584,0.8294566749529094
469,149.413067,149.491333,1,4482392,4484739,2347,0.8400601983965059
470,149.5101,149.6042,1,4485303,4488126,2823,0.7947906847261947
471,149.606367,149.703933,1,4488191,4491117,2926,0.8347082381042091
472,149.724067,149.7281,1,4491722,4491843,121,-0.09823576845491183
473,149.730133,149.734133,1,4491903,4492023,120,-0.06880777715521182
474,149.952967,149.964533,1,4498589,4498935,346,0.683590684992657
475,149.967033,150.0863,1,4499010,4502589,3579,0.6884167989428769
476,150.091833,150.112667,1,4502754,4503380,626,0.5943918230951339
477,150.1142,150.173533,1,4503426,4505205,1779,0.6171240383880869
478,150.1758,150.221833,1,4505274,4506654,1380,0.5810980451607164
479,150.238867,150.277367,1,4507166,4508321,1155,0.5929410565642725
480,150.290533,150.303433,1,4508715,4509102,387,0.5786491191833506
481,150.313033,150.319933,1,4509390,4509597,207,-0.05451610872052106
482,150.322933,150.3273,1,4509687,4509819,132,0.14770172791329605
483,150.330567,150.380567,1,4509917,4511417,1500,0.6183032858395735
484,150.4002,150.509833,1,4512006,4515294,3288,0.8251591714571309
485,150.543867,150.554033,1,4516316,4516620,304,-0.08129576723874132
486,150.569533,150.573667,1,4517085,4517210,125,-0.04698472769587865
487,150.602633,150.6066,1,4518078,4518198,120,
488,150.779967,150.9371,1,4523399,4528113,4714,0.8114665769794838
489,150.957,151.104067,1,4528710,4533122,4412,0.753384772720433
490,151.122533,151.127733,1,4533675,4533831,156,-0.11456346620836709
491,151.1509,151.1583,1,4534527,4534749,222,-0.08703852314827
492,151.383267,151.541333,1,4541498,4546239,4741,0.7610508060591747
493,151.546333,151.568267,1,4546389,4547048,659,0.40341332319933687
494,151.579067,151.597967,1,4547372,4547939,567,0.08700817208165397
495,151.600733,151.6039,1,4548021,4548117,96,0.10540643735072124
496,151.605467,151.617133,1,4548164,4548513,349,0.14429385823727145
497,151.6705,151.6905,1,4550115,4550715,600,0.6378588274003264
498,151.704233,151.790233,1,4551126,4553706,2580,0.7667083395557972
499,151.791867,151.7981,1,4553756,4553943,187,0.4040970388779267
500,151.842833,151.8473,1,4555284,4555419,135,0.2686705958380708
501,152.0062,152.0105,1,4560186,4560315,129,
502,152.011567,152.1259,1,4560347,4563777,3430,0.8048099287278238
503,152.142533,152.287933,1,4564275,4568637,4362,0.7810753585019956
504,152.307733,152.316067,1,4569231,4569482,251,-0.10634582135862634
505,152.341333,152.3459,1,4570239,4570377,138,0.5518230689721155
506,152.670833,152.713733,1,4580124,4581411,1287,0.6181064784274174
507,152.728067,152.7512,1,4581842,4582536,694,0.6680318296661873
508,152.773067,152.781333,1,4583192,4583439,247,0.7891105885323297
509,152.795167,152.812233,1,4583855,4584366,511,0.7876988265653054
510,152.828367,152.84,1,4584851,4585200,349,0.4953758729905531
511,152.854833,152.877433,1,4585644,4586322,678,-0.027372475263464473
512,152.878467,152.883333,1,4586354,4586499,145,-0.07595016976631007
513,152.884667,152.889967,1,4586540,4586699,159,0.2692312936257406
514,152.8985,152.907667,1,4586955,4587230,275,0.036274832127834604
515,152.9405,152.993967,1,4588215,4589819,1604,0.7496203290937619
516,152.9954,153.0561,1,4589862,4591683,1821,0.75644711483625
517,153.3243,153.376967,1,4599729,4601309,1580,0.8100587303206103
518,153.388767,153.4357,1,4601663,4603071,1408,0.8817013686453802
519,153.453033,153.4618,1,4603590,4603854,264,-0.07783930625292476
520,153.466433,153.474133,1,4603992,4604223,231,-0.08327718053462867
521,153.696967,153.717133,1,4610909,4611513,604,0.7592598226338401
522,153.719533,153.746633,1,4611585,4612398,813,0.8246176695309053
523,153.7479,153.883867,1,4612437,4616516,4079,0.7884675897999508
524,153.886467,153.932467,1,4616594,4617974,1380,0.7257708567576495
525,153.956833,154.0167,1,4618704,4620501,1797,0.8542241671810722
526,154.022333,154.0381,1,4620669,4621143,474,0.7608150682207323
527,154.0404,154.0566,1,4621212,4621698,486,0.48047513046652385
528,154.063233,154.066267,1,4621896,4621988,92,-0.14823713379130765
529,154.075,154.088333,1,4622250,4622649,399,-0.014877045049718266
530,154.091167,154.115133,1,4622735,4623453,718,0.1450763516536576
531,154.1216,154.1258,1,4623648,4623774,126,
532,154.1528,154.178233,1,4624584,4625346,762,0.7207468705068888
533,154.192333,154.312433,1,4625769,4629372,3603,0.8055377050452841
534,154.314467,154.411667,1,4629434,4632350,2916,0.7666017942875015
535,154.426233,154.444833,1,4632786,4633344,558,-0.04901172171443049
536,154.445933,154.452467,1,4633377,4633574,197,0.11902851696385941
537,154.4585,154.466133,1,4633755,4633983,228,0.16322049389955795
538,154.5406,154.567967,1,4636218,4637039,821,0.20750888093491604
539,154.5691,154.613333,1,4637073,4638399,1326,0.06128279819983756
540,154.614833,154.6282,1,4638444,4638846,402,0.26261721254286624
541,154.629733,154.6353,1,4638891,4639059,168,-0.10311343999503082
542,154.647833,154.9568,1,4639434,4648704,9270,0.7457494499322895
543,154.958133,154.967233,1,4648743,4649016,273,0.330170527967492
544,154.975833,154.982533,1,4649274,4649475,201,0.059206566317435275
545,155.0037,155.0165,1,4650111,4650495,384,0.33951714127258315
546,155.2735,155.2799,1,4658205,4658397,192,0.7726515394009519
547,155.283167,155.290433,1,4658495,4658712,217,0.6119015199388265
548,155.296933,155.3164,1,4658907,4659492,585,0.5600335928364044
549,155.3378,155.364033,1,4660134,4660920,786,0.8329746269630708
550,155.370067,155.394067,1,4661102,4661822,720,0.7173577481459609
551,155.400133,155.414967,1,4662003,4662449,446,0.7458702120133617
552,155.428533,155.532267,1,4662855,4665968,3113,0.7399603047777636
553,155.536867,155.545833,1,4666106,4666374,268,0.2594835655465122
554,155.5583,155.5677,1,4666749,4667031,282,0.5509434458051056
555,155.572533,155.602433,1,4667175,4668072,897,0.6805344399229837
556,155.608367,155.6132,1,4668251,4668396,145,0.6459139487999893
557,155.6202,155.6702,1,4668606,4670106,1500,0.014428382876117196
558,155.683867,155.688667,1,4670516,4670660,144,0.20160513904630709
559,155.692267,155.857,1,4670768,4675710,4942,0.778793644685459
560,155.859167,155.903867,1,4675775,4677116,1341,0.827389974762976
561,155.922567,155.956833,1,4677677,4678704,1027,0.814600862462644
562,155.976967,155.9953,1,4679309,4679859,550,-0.028435622568584975
563,155.999,156.004,1,4679970,4680120,150,0.27603973275439075
564,156.009233,156.026433,1,4680276,4680792,516,0.24892891575898382
565,156.037967,156.0429,1,4681139,4681287,148,-0.10107207854403273
566,156.0455,156.061633,1,4681365,4681848,483,0.5681377171857586
567,156.064333,156.1552,1,4681929,4684656,2727,0.8350918363853981
568,156.172833,156.175867,1,4685184,4685276,92,
569,156.177033,156.217267,1,4685310,4686518,1208,0.07818965307844478
570,156.2197,156.223533,1,4686591,4686705,114,0.10645134513387157
571,156.2336,156.2976,1,4687008,4688928,1920,0.75949859593319
572,156.298867,156.384833,1,4688966,4691544,2578,0.7704332049469197
573,156.3931,156.405667,1,4691793,4692170,377,0.29420360977572263
574,156.4948,156.5094,1,4694844,4695282,438,0.7592847662328719
575,156.511133,156.634733,1,4695333,4699041,3708,0.8351218138467066
576,156.643933,156.6678,1,4699317,4700034,717,-0.02532899969019893
577,156.6767,156.686667,1,4700301,4700600,299,0.3548842553650328
578,156.6923,156.698,1,4700769,4700940,171,0.04512345029479528
579,156.7233,156.882667,1,4701699,4706480,4781,0.8413777963061908
580,156.888767,156.895133,1,4706663,4706853,190,-0.15914550935647473
581,156.907067,156.922833,1,4707212,4707684,472,-0.028338089537651778
582,156.923967,156.927933,1,4707719,4707837,118,
583,156.9313,156.938867,1,4707939,4708166,227,0.031375755625902245
584,156.947333,156.9529,1,4708419,4708587,168,0.6071410372665674
585,157.3382,157.342133,1,4720146,4720263,117,0.6469869866827921
586,157.3484,157.355467,1,4720452,4720664,212,0.5357995768628966
587,157.366033,157.424333,1,4720980,4722729,1749,0.6577834024281133
588,157.435633,157.44,1,4723068,4723200,132,0.15379581234994125
589,157.453067,157.471,1,4723592,4724130,538,0.6108407004248703
590,157.4834,157.533333,1,4724502,4725999,1497,0.4202653010606565
591,157.5423,157.546067,1,4726269,4726382,113,-0.2048482059139582
592,157.5526,157.5806,1,4726578,4727418,840,0.6075551547048682
593,157.643067,157.6486,1,4729292,4729458,166,0.11779339791245207
594,157.750833,157.872933,1,4732524,4736187,3663,0.8445263494720274
595,157.893133,157.9052,1,4736793,4737156,363,0.023804259055474657
596,158.2991,158.3257,1,4748973,4749771,798,0.8005159781922296
597,158.329133,158.358767,1,4749873,4750763,890,0.7984151507955538
598,158.372767,158.387,1,4751183,4751610,427,0.8175458296972524
599,158.4042,158.446967,1,4752126,4753409,1283,0.778177273952913
600,158.466467,158.529533,1,4753994,4755885,1891,0.8031195087348638
601,158.542567,158.550133,1,4756277,4756503,226,0.6854063264146861
602,158.551367,158.5864,1,4756541,4757592,1051,0.7421548346293803
603,159.223833,159.227867,1,4776714,4776836,122,
604,159.2292,159.2327,1,4776876,4776981,105,
605,160.894533,160.897533,1,4826835,4826925,90,
606,161.394467,161.3976,1,4841834,4841928,94,-0.25887905776526915
607,162.9821,162.985533,1,4889463,4889565,102,
608,163.207267,163.211733,1,4896218,4896351,133,0.32218208233576595
609,163.225133,163.228267,1,4896753,4896848,95,
610,170.828,170.862633,1,5124840,5125878,1038,0.6191364112525932
611,170.9081,170.9269,1,5127243,5127807,564,0.775416590411629
612,170.956467,171.0048,1,5128694,5130144,1450,0.5827709986669424
613,171.028733,171.048667,1,5130861,5131460,599,0.7068765965853773
614,171.066767,171.080233,1,5132003,5132406,403,0.7117895692511861
615,171.084667,171.1014,1,5132540,5133042,502,0.6395091637695051
616,173.6077,173.6272,1,5208231,5208816,585,-0.19184067937518104
617,174.741233,174.7455,1,5242236,5242365,129,0.6390298671327986
618,174.746533,174.7582,1,5242395,5242746,351,0.053355478857712905
619,174.875633,174.880633,1,5246268,5246418,150,
620,176.702133,176.709233,1,5301063,5301276,213,-0.065209579070762
621,176.789233,176.8139,1,5303676,5304417,741,-0.05672971528994041
622,176.816933,176.853233,1,5304507,5305596,1089,-0.03199933551375076
623,176.855233,176.888633,1,5305656,5306658,1002,0.06786875777444328
624,176.8939,176.936067,1,5306817,5308082,1265,0.0017143769936157822
625,176.941267,176.952467,1,5308238,5308574,336,0.07463663068633651
626,176.9597,177.0053,1,5308791,5310159,1368,0.3786536346212729
627,177.008233,177.165433,1,5310246,5314962,4716,0.20354300551375576
628,177.1675,177.197533,1,5315025,5315925,900,-0.004881518977006452
629,177.262367,177.268,1,5317871,5318040,169,-0.14028654032545862
630,177.3063,177.335033,1,5319189,5320050,861,0.021042412325657456
631,177.337833,177.341833,1,5320134,5320254,120,0.5677170414402781
632,177.349767,177.3994,1,5320493,5321982,1489,0.01185742811575863
633,177.744467,177.754633,1,5332334,5332638,304,0.19309666687059784
634,177.7588,177.767533,1,5332764,5333025,261,0.4781303146116348
635,177.7875,177.7998,1,5333625,5333994,369,0.0790792658987677
636,177.8107,177.825933,1,5334321,5334777,456,0.08118863800500167
637,177.832467,177.8391,1,5334974,5335173,199,-0.05810561020108037
638,178.126333,178.1676,1,5343789,5345028,1239,0.05217756113691826
639,178.1736,178.1831,1,5345208,5345493,285,0.30687358708935114
640,178.2081,178.2137,1,5346243,5346411,168,-0.23606815615251867
641,178.216667,178.224567,1,5346500,5346737,237,0.44497163852167015
642,178.2257,178.234933,1,5346771,5347047,276,-0.08318165828302695
643,178.240967,178.2479,1,5347229,5347437,208,-0.054725530068284005
644,178.2687,178.3879,1,5348061,5351637,3576,-0.0006428445526343027
645,178.399433,178.403367,1,5351982,5352101,119,
646,178.405333,178.4124,1,5352159,5352372,213,-0.02297038441694396
647,178.415,178.4657,1,5352450,5353971,1521,0.07578252526395304
648,178.492567,178.532567,1,5354777,5355977,1200,0.05600657433209518
649,178.535267,178.549367,1,5356058,5356481,423,0.03945327815658355
650,178.551767,178.5665,1,5356553,5356995,442,-0.11307913255323286
651,178.570333,178.5811,1,5357109,5357433,324,0.06811054059158497
652,178.603667,178.693467,1,5358110,5360804,2694,0.4388672090492946
653,178.694533,178.7911,1,5360835,5363733,2898,0.024002130835859455
654,178.794233,178.813033,1,5363826,5364390,564,0.027871913866163382
655,178.814867,178.851033,1,5364446,5365530,1084,0.09769862356749058
656,178.855133,178.864667,1,5365653,5365940,287,-0.1016609785684716
657,178.867067,178.8841,1,5366012,5366523,511,0.02923761042966379
658,178.885633,178.897567,1,5366568,5366927,359,-0.024675215472913188
659,178.8991,178.904767,1,5366973,5367143,170,
660,178.973133,178.979867,1,5369193,5369396,203,0.502805950486556
661,178.981767,178.985267,1,5369453,5369558,105,
662,179.059733,179.069267,1,5371791,5372078,287,-0.03126710531772085
663,179.110133,179.116533,1,5373303,5373495,192,0.24236786391394055
664,179.1189,179.165067,1,5373567,5374952,1385,0.014841327100333009
665,179.173733,179.221667,1,5375211,5376650,1439,0.03341182187775837
666,179.225133,179.228167,1,5376753,5376845,92,
667,179.2375,179.289833,1,5377125,5378694,1569,0.1765436452198057
668,179.293233,179.3004,1,5378796,5379012,216,0.047388322308948023
669,179.321,179.334667,1,5379630,5380040,410,0.33016749684254276
670,179.336,179.3416,1,5380080,5380248,168,0.07805933062808469
671,179.3448,179.355433,1,5380344,5380662,318,0.08079532788510861
672,179.367333,179.384267,1,5381019,5381528,509,0.16925219415993809
673,179.390467,179.404533,1,5381714,5382135,421,0.3796358827614116
674,179.5098,179.531467,1,5385294,5385944,650,0.11643886549141404
675,179.5507,179.565467,1,5386521,5386964,443,0.22337822097781748
676,179.5767,179.585433,1,5387301,5387562,261,0.2998625690673206
677,179.6756,179.682267,1,5390268,5390468,200,
678,179.7074,179.712867,1,5391222,5391386,164,0.2024201342819966
679,179.742267,179.764333,1,5392268,5392929,661,-0.0568403680062416
680,179.779533,179.787333,1,5393385,5393619,234,0.22156575449158153
681,179.788733,179.802367,1,5393661,5394071,410,0.22356544113370838
682,179.806033,179.8146,1,5394180,5394438,258,0.15272989963240607
683,179.8472,179.859933,1,5395416,5395797,381,0.19636483989733874
684,179.8687,179.874833,1,5396061,5396244,183,0.45975021126880405
685,179.8759,179.880467,1,5396277,5396414,137,0.5098138251783552
686,180.002933,180.009267,1,5400087,5400278,191,0.6851502969409461
687,180.063433,180.0668,1,5401902,5402004,102,-0.06928437433381807
688,180.068067,180.097067,1,5402042,5402912,870,-0.07182042281828581
689,180.101633,180.121533,1,5403048,5403645,597,0.1588481522229472
690,180.1254,180.1612,1,5403762,5404836,1074,0.14948201881180043
691,180.1671,180.180933,1,5405013,5405427,414,0.05774548235087749
692,180.183333,180.193533,1,5405499,5405805,306,0.0544922026606994
693,180.200933,180.208233,1,5406027,5406246,219,0.16764307794322897
694,180.209367,180.217,1,5406281,5406510,229,0.822568739958915
695,180.277767,180.314467,1,5408333,5409434,1101,-0.030037286620145837
